iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
72,3348.2016,3239.8984,3130.9792,1072.5441,469.6056,962.3333,1477841,0.2434999942779541,58.779998779296875,1.0,0.14710000157356262,0.0071000000461936,0.2176000028848648,-3.236999988555908,1.0
73,3350.9079,3234.3754,2955.234,1089.1078,637.063,911.8182,1497901,0.3614000082015991,70.2676010131836,1.0,0.5109000205993652,0.004699999932199717,0.2167000025510788,-3.246299982070923,1.0
74,3290.6951,3221.2893,2963.7611,1112.9581,636.6815,915.8636,1518050,0.476500004529953,122.03710174560547,1.0,0.42250001430511475,0.003800000064074993,0.21459999680519104,-3.270400047302246,1.0
75,3362.3119,3259.7397,3117.6773,2186.7881,355.9013,948.7273,1538922,0.6389999985694885,96.48780059814453,1.0,-1.1009000539779663,0.00419999985024333,0.21310000121593475,-3.2913999557495117,1.0
76,3360.2239,3233.0855,2798.3183,1075.6402,789.6384,849.7083,1559315,0.7843000292778015,111.1719970703125,1.0,-1.3121999502182007,0.0032999999821186066,0.21199999749660492,-3.306999921798706,1.0
77,3367.5592,3270.7971,3052.7466,1433.4778,490.4981,925.0455,1579666,0.708299994468689,38.85179901123047,1.0,-1.364799976348877,0.00419999985024333,0.21130000054836273,-3.3215999603271484,1.0
78,3289.7436,3216.9566,3045.6573,1164.3153,501.7191,946.4091,1600487,0.44339999556541443,154.90379333496094,1.0,0.8952999711036682,0.0034000000450760126,0.21140000224113464,-3.3180999755859375,1.0
79,3261.4838,3175.8381,3031.0444,1636.8928,391.8277,954.0,1620521,0.4738999903202057,134.54710388183594,1.0,1.4589999914169312,0.0038999998942017555,0.21089999377727509,-3.3199000358581543,1.0
80,3347.8067,3198.0693,2735.0755,950.3884,828.6083,846.0,1640825,0.6453999876976013,91.27220153808594,1.0,0.9690999984741211,0.006599999964237213,0.210099995136261,-3.332900047302246,1.0
81,3348.4034,3191.8413,2774.1048,865.3793,726.1062,848.4167,1661187,0.76910001039505,60.92679977416992,1.0,-0.3953000009059906,0.004000000189989805,0.2102999985218048,-3.333899974822998,1.0
82,3446.5365,3258.743,2987.3979,1693.2101,548.3731,903.5652,1681969,0.7615000009536743,65.00199890136719,1.0,-1.5298999547958374,0.005499999970197678,0.2076999992132187,-3.36680006980896,1.0
83,3390.2319,3246.5956,2882.597,1434.8138,637.516,873.2174,1702053,0.7177000045776367,54.9182014465332,1.0,-0.9484999775886536,0.0034000000450760126,0.20659999549388885,-3.3824000358581543,1.0
84,3443.8658,3246.2936,2805.6678,1094.2185,793.4641,854.1667,1722553,0.6802999973297119,67.79519653320312,1.0,-0.33869999647140503,0.008700000122189522,0.20569999516010284,-3.398900032043457,1.0
85,3340.5723,3262.8784,2896.3877,1487.7632,643.6813,878.1739,1742751,0.7210000157356262,125.77639770507812,1.0,-0.9060999751091003,0.004100000020116568,0.20659999549388885,-3.3824000358581543,1.0
86,3357.2394,1686.6601,2089.8304,1052.9358,921.5681,628.0938,1762850,0.9376000165939331,84.01280212402344,1.0,-1.7818000316619873,0.0034000000450760126,0.2062000036239624,-3.388000011444092,1.0
87,3369.3157,2364.8605,2302.3468,1013.864,971.5335,690.8621,1782885,0.8761000037193298,71.24720001220703,1.0,-1.2383999824523926,0.004600000102072954,0.20309999585151672,-3.4316999912261963,1.0
88,3373.5609,3284.1726,2728.3083,858.6738,917.8699,821.56,1803424,0.7818999886512756,107.93209838867188,1.0,-0.8888000249862671,0.004399999976158142,0.20100000500679016,-3.4628000259399414,1.0
89,3406.3261,3293.9535,3125.866,1440.1089,471.2748,945.5909,1824227,0.5105999708175659,145.45700073242188,1.0,-0.328000009059906,0.0031999999191612005,0.1995999962091446,-3.4827001094818115,1.0
90,3364.0458,3267.4051,2826.7586,1178.165,715.7639,854.125,1844726,0.7731999754905701,131.44679260253906,1.0,-0.8853999972343445,0.006800000090152025,0.19869999587535858,-3.4972000122070312,1.0
91,3428.2777,2814.6712,2467.4558,896.0683,933.4781,748.5926,1864938,0.7633000016212463,74.48899841308594,1.0,0.4372999966144562,0.003700000001117587,0.1988999992609024,-3.49429988861084,1.0
92,3449.026,2218.7746,2366.7212,937.4626,781.2507,705.3448,1885393,0.913100004196167,99.65879821777344,1.0,-2.1349000930786133,0.004100000020116568,0.1973000019788742,-3.5185000896453857,1.0
93,3383.3585,2161.6479,2252.3575,910.678,880.7709,675.6129,1906337,0.9175000190734863,89.30490112304688,1.0,-1.3978999853134155,0.00559999980032444,0.1972000002861023,-3.5176000595092773,1.0
94,3422.9895,2791.3463,2586.0155,1328.1146,735.7229,775.037,1927263,0.871399998664856,46.944698333740234,1.0,-1.4599000215530396,0.003100000089034438,0.1949000060558319,-3.5578999519348145,1.0
95,3362.4457,3266.0586,2896.5721,1253.3636,721.4279,876.913,1947432,0.7455000281333923,115.27169799804688,1.0,-0.34200000762939453,0.004600000102072954,0.19529999792575836,-3.552799940109253,1.0
96,3439.9226,3247.0627,3043.0514,1098.475,526.1199,927.7273,1967842,0.7382000088691711,88.09380340576172,1.0,-0.3465000092983246,0.003000000026077032,0.19480000436306,-3.558500051498413,1.0
97,3314.6213,3247.9222,2783.7413,1141.5833,776.4425,851.1667,1988270,0.7235999703407288,104.84719848632812,1.0,0.6687999963760376,0.003800000064074993,0.19460000097751617,-3.559799909591675,1.0
98,3386.7577,3284.6207,2696.2625,1097.1818,830.7643,811.04,2008546,0.8159999847412109,72.47699737548828,1.0,-0.6531999707221985,0.004000000189989805,0.19259999692440033,-3.5903000831604004,1.0
99,3400.6276,3292.4154,2871.213,795.8778,793.1847,868.375,2029387,0.619700014591217,116.87349700927734,1.0,0.11209999769926071,0.0031999999191612005,0.19460000097751617,-3.5557000637054443,1.0
100,3348.658,3262.6861,3031.7924,1321.5094,588.5836,924.2727,2049721,0.6107000112533569,167.23899841308594,1.0,0.3882000148296356,0.003000000026077032,0.193900004029274,-3.564199924468994,1.0
101,3359.9918,3265.4139,3018.8005,1314.0395,630.3419,923.1364,2070030,0.5238000154495239,110.8916015625,1.0,0.7590000033378601,0.006000000052154064,0.1940000057220459,-3.5643999576568604,1.0
102,3304.3335,3207.6363,2999.7844,1337.3035,543.9241,925.0,2090380,0.694100022315979,119.15989685058594,1.0,0.45329999923706055,0.004800000227987766,0.19359999895095825,-3.5727999210357666,1.0
103,3330.1193,3202.1574,3134.05,2114.2015,267.6519,973.2381,2110818,0.41830000281333923,71.93579864501953,1.0,1.233299970626831,0.003700000001117587,0.1932000070810318,-3.5826001167297363,1.0
104,3340.1312,3183.5587,2876.4705,1094.0813,680.9346,900.0,2131518,0.6279000043869019,75.3386001586914,1.0,1.7137999534606934,0.007899999618530273,0.19419999420642853,-3.5701000690460205,1.0
105,3350.1202,3260.4983,3254.0957,3175.5742,43.0579,998.5714,2152488,0.4336000084877014,105.86299896240234,1.0,0.14900000393390656,0.0026000000070780516,0.19429999589920044,-3.5694000720977783,1.0
106,3322.1449,3242.5733,3129.3571,1709.897,374.2641,964.9524,2172752,0.503600001335144,95.71119689941406,1.0,0.5350000262260437,0.0026000000070780516,0.19419999420642853,-3.571000099182129,1.0
107,3314.0601,3245.4839,3142.9937,1815.1052,341.5838,967.0476,2193060,0.4456999897956848,90.13089752197266,1.0,0.44440001249313354,0.0035000001080334187,0.19460000097751617,-3.563499927520752,1.0
108,3407.2558,3273.2965,3249.8972,2497.5659,175.8426,988.5714,2213820,0.48030000925064087,77.84619903564453,1.0,-0.4456999897956848,0.002099999925121665,0.1940000057220459,-3.571199893951416,1.0
109,3339.028,3241.7164,3170.4475,1592.8457,357.635,976.619,2234329,0.27230000495910645,86.30619812011719,1.0,0.90420001745224,0.010700000450015068,0.19460000097751617,-3.5613999366760254,1.0
110,3369.6595,3260.9457,3161.9284,1379.3693,401.9067,972.4286,2254750,0.3732999861240387,101.8738021850586,1.0,0.38119998574256897,0.004600000102072954,0.19499999284744263,-3.558799982070923,1.0
111,3268.0014,3171.9246,3079.9998,1086.0404,447.6089,968.5714,2275090,0.28600001335144043,71.81659698486328,1.0,1.6258000135421753,0.0031999999191612005,0.19619999825954437,-3.5443999767303467,1.0
112,3275.0262,3124.6543,3019.7238,1835.5908,340.6042,967.0952,2295399,0.4235999882221222,164.9586944580078,1.0,2.0653998851776123,0.003599999938160181,0.19670000672340393,-3.5374999046325684,1.0
113,3200.4364,3126.2822,3101.9931,2998.2852,59.1936,994.4762,2316283,0.28299999237060547,92.2666015625,1.0,1.7888000011444092,0.004399999976158142,0.19740000367164612,-3.526599884033203,1.0
114,3274.1762,3108.3865,2964.8557,1842.2094,372.845,935.8636,2336872,0.6840999722480774,167.79249572753906,1.0,0.4587000012397766,0.003800000064074993,0.19709999859333038,-3.5327999591827393,1.0
115,3299.5144,3144.3973,2959.4948,1320.2467,486.2909,932.5,2357387,0.553600013256073,63.2932014465332,1.0,0.8191999793052673,0.0017999999690800905,0.19679999351501465,-3.541800022125244,1.0
116,3350.9238,3213.7324,3024.5391,1274.4864,538.8146,937.7273,2378017,0.6014000177383423,123.64360046386719,1.0,-0.20430000126361847,0.002899999963119626,0.19769999384880066,-3.52810001373291,1.0
117,3346.5548,3231.7083,3089.6673,1840.0287,388.7186,953.619,2398043,0.5300999879837036,111.87449645996094,1.0,-0.186599999666214,0.004699999932199717,0.1981000006198883,-3.5246999263763428,1.0
118,3371.0572,3267.3506,3092.669,1397.5679,462.913,944.7273,2418827,0.6089000105857849,124.87789916992188,1.0,-1.0190999507904053,0.0035000001080334187,0.19679999351501465,-3.5441999435424805,1.0
119,3373.3863,3268.5203,2981.0192,1312.639,660.1193,909.7727,2438842,0.6151999831199646,152.15260314941406,1.0,-0.633400022983551,0.004600000102072954,0.19599999487400055,-3.5617001056671143,1.0
120,3341.3853,3254.8459,2794.7572,1126.8326,788.263,850.5417,2459255,0.70169997215271,116.17279815673828,1.0,-0.7699000239372253,0.0038999998942017555,0.1956000030040741,-3.5597000122070312,1.0
121,3325.3527,3256.0082,3166.9126,1660.1172,342.2362,975.4762,2479740,0.3698999881744385,165.9102020263672,1.0,-0.09000000357627869,0.003700000001117587,0.19470000267028809,-3.5764000415802,1.0
122,3324.1854,3230.3041,3107.1399,1294.5682,434.1417,953.0952,2499755,0.5424000024795532,148.06739807128906,1.0,-0.36480000615119934,0.004000000189989805,0.1941000074148178,-3.588200092315674,1.0
123,3344.7078,3287.8799,2944.344,1112.7705,748.3086,895.5652,2520353,0.6410999894142151,138.62399291992188,1.0,-0.553600013256073,0.003700000001117587,0.1932000070810318,-3.602099895477295,1.0
124,3390.2477,3262.5681,3083.6582,1148.1822,594.8668,937.8636,2540986,0.5005999803543091,53.424800872802734,1.0,-0.5493999719619751,0.005100000184029341,0.19280000030994415,-3.6052000522613525,1.0
125,3373.0232,3299.0,3033.2494,1220.0888,696.0451,917.1818,2561164,0.5044000148773193,48.213600158691406,1.0,-0.5990999937057495,0.006899999920278788,0.1932000070810318,-3.597599983215332,1.0
126,3336.5105,3269.4229,3185.8254,1595.7823,359.0319,976.6667,2581674,0.3111000061035156,118.49659729003906,1.0,-0.29789999127388,0.00279999990016222,0.19300000369548798,-3.600100040435791,1.0
127,3347.495,3286.7808,3175.996,1323.6613,430.5511,962.6667,2601890,0.4180000126361847,72.02780151367188,1.0,-0.6366000175476074,0.003800000064074993,0.19210000336170197,-3.6098999977111816,1.0
