iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
42,-137.2746,-214.449,-208.204,-310.163,50.4337,1000.0,430000,0.579800009727478,1.5003999471664429,1.0,-0.6736999750137329,0.0006000000284984708,0.6984000205993652,-0.7383999824523926,0.1295
43,-97.2216,-177.138,-177.5126,-253.076,42.7692,1000.0,440000,0.3935000002384186,2.28410005569458,1.0,-0.9345999956130981,0.0010999999940395355,0.6917999982833862,-0.7958999872207642,0.1284
44,-119.2572,-164.5243,-174.0841,-246.3806,40.6079,1000.0,450000,0.4677000045776367,1.8149000406265259,1.0,-0.8592000007629395,0.001500000013038516,0.6890000104904175,-0.8201000094413757,0.1371
45,-59.6032,-140.1444,-138.3269,-230.8778,47.1878,1000.0,460000,0.36550000309944153,2.927000045776367,1.0,-1.2723000049591064,0.0008999999845400453,0.6845999956130981,-0.8596000075340271,0.1259
46,-51.5167,-139.5329,-151.5197,-241.3725,52.5689,1000.0,470000,0.4553999900817871,2.3190999031066895,1.0,-0.9911999702453613,0.0010000000474974513,0.6775000095367432,-0.9226999878883362,0.1151
47,-94.4616,-187.6267,-186.6174,-298.339,61.9342,1000.0,480000,0.5605999827384949,1.1663999557495117,1.0,-0.40540000796318054,0.0010000000474974513,0.6721000075340271,-0.9718000292778015,0.1231
48,-49.9431,-189.5768,-175.4134,-299.2233,79.0989,1000.0,490000,0.6449999809265137,1.204699993133545,1.0,-0.5795999765396118,0.0013000000035390258,0.6680999994277954,-1.0068999528884888,0.1311
49,-26.9275,-89.2457,-105.6773,-192.1384,49.6159,1000.0,500000,0.3465999960899353,3.4976000785827637,1.0,-1.406499981880188,0.0012000000569969416,0.661300003528595,-1.0693999528884888,0.1225
50,-27.0369,-131.248,-152.4696,-552.3267,140.1777,1000.0,510000,0.6028000116348267,5.048099994659424,1.0,-0.6276999711990356,0.001500000013038516,0.6549999713897705,-1.128600001335144,0.1342
51,-22.5943,-100.8137,-113.5375,-254.2785,63.9809,1000.0,520000,0.6114000082015991,2.957200050354004,1.0,-1.0976999998092651,0.0010000000474974513,0.6486999988555908,-1.1892000436782837,0.1429
52,-30.0524,-69.3647,-78.8547,-176.8142,42.5457,1000.0,530000,0.3303000032901764,3.5243000984191895,1.0,-1.4700000286102295,0.0013000000035390258,0.6444000005722046,-1.2330000400543213,0.1347
53,-1.4629,-70.156,-74.2844,-166.6346,43.1322,1000.0,540000,0.3458000123500824,3.278599977493286,1.0,-1.3841999769210815,0.00139999995008111,0.6376000046730042,-1.2976000308990479,0.1395
54,14.4443,-64.6986,-85.1048,-297.1052,90.6108,1000.0,550000,0.6855000257492065,3.6833999156951904,1.0,-1.2207000255584717,0.0010999999940395355,0.632099986076355,-1.351699948310852,0.1347
55,44.0553,-48.2447,-41.0074,-124.4748,55.0521,1000.0,560000,0.3393999934196472,4.304900169372559,1.0,-1.6341999769210815,0.0010000000474974513,0.6258999705314636,-1.4127999544143677,0.1205
56,-11.4639,-42.0514,-52.3371,-203.3517,52.8916,1000.0,570000,0.4431000053882599,3.5202999114990234,1.0,-1.3253999948501587,0.0008999999845400453,0.6226000189781189,-1.444700002670288,0.1567
57,44.9275,15.8973,2.8891,-118.1559,46.4592,1000.0,580000,0.4943999946117401,6.4918999671936035,1.0,-2.0436999797821045,0.0013000000035390258,0.6162999868392944,-1.5084999799728394,0.14
58,46.7277,-6.4479,-0.0469,-49.0647,31.194,1000.0,590000,0.43779999017715454,4.672900199890137,1.0,-1.7554999589920044,0.0012000000569969416,0.6121000051498413,-1.5504000186920166,0.1603
59,84.2118,24.2766,21.3691,-66.1153,45.1036,1000.0,600000,0.41530001163482666,5.022900104522705,1.0,-1.9299999475479126,0.001500000013038516,0.6039999723434448,-1.63100004196167,0.1702
60,87.8091,20.0303,-21.728,-368.0601,122.8579,1000.0,610000,0.7178999781608582,6.022200107574463,1.0,-1.1377999782562256,0.0012000000569969416,0.5997999906539917,-1.6720999479293823,0.169
61,125.3987,53.2922,54.769,21.675,30.2888,1000.0,620000,0.4383000135421753,6.0482001304626465,1.0,-2.0587000846862793,0.0012000000569969416,0.5943999886512756,-1.7265000343322754,0.1759
62,130.4622,71.6859,73.8895,21.4021,27.8184,1000.0,630000,0.45100000500679016,6.921199798583984,1.0,-2.1145999431610107,0.0013000000035390258,0.5884000062942505,-1.7908999919891357,0.1589
63,180.2115,103.8904,104.5233,71.4854,32.2892,1000.0,640000,0.4781999886035919,7.777299880981445,1.0,-2.3833999633789062,0.0019000000320374966,0.5814999938011169,-1.8615000247955322,0.1857
64,177.0773,119.8103,118.2011,30.0056,42.7522,1000.0,650000,0.43479999899864197,7.735899925231934,1.0,-2.3566999435424805,0.0010999999940395355,0.5752000212669373,-1.929900050163269,0.1764
65,217.6606,141.8628,94.5709,-319.4162,143.7771,1000.0,660000,0.8424000144004822,9.46150016784668,1.0,-1.7922999858856201,0.00139999995008111,0.5669000148773193,-2.018699884414673,0.1919
66,251.8328,199.1956,193.1189,118.1702,41.9172,1000.0,670000,0.48660001158714294,13.074399948120117,1.0,-3.041100025177002,0.0017000000225380063,0.5608999729156494,-2.08240008354187,0.2362
67,276.8135,204.5958,216.6413,165.1633,35.7472,1000.0,680000,0.47189998626708984,12.404999732971191,1.0,-2.995300054550171,0.001500000013038516,0.5551000237464905,-2.1435999870300293,0.2494
68,366.302,271.9668,277.9142,190.1876,59.1373,1000.0,690000,0.46239998936653137,16.966999053955078,1.0,-3.5831000804901123,0.002400000113993883,0.545799970626831,-2.243799924850464,0.2963
69,371.2249,266.6357,229.3358,-79.129,121.9063,1000.0,700000,0.741599977016449,14.538000106811523,1.0,-2.6429998874664307,0.00139999995008111,0.5407999753952026,-2.300100088119507,0.3043
70,402.0331,291.5808,305.668,209.7527,62.8775,1000.0,710000,0.47110000252723694,15.248900413513184,1.0,-3.3413000106811523,0.0015999999595806003,0.5335999727249146,-2.3808000087738037,0.3259
71,445.1324,350.8642,222.7025,-565.7743,316.1844,1000.0,720000,0.8633000254631042,38.99140167236328,1.0,-1.8181999921798706,0.0013000000035390258,0.5291000008583069,-2.4339001178741455,0.3858
72,400.5951,227.1717,230.5082,-77.6632,135.6608,1000.0,730000,0.847599983215332,20.99850082397461,1.0,-1.5844000577926636,0.001500000013038516,0.5228999853134155,-2.505000114440918,0.4023
73,478.6502,354.5725,151.3196,-602.6779,352.9106,1000.0,740000,0.9330999851226807,27.68560028076172,1.0,-0.4514999985694885,0.00139999995008111,0.5185999870300293,-2.5522000789642334,0.4295
74,456.5032,400.5876,192.4501,-711.9269,449.8917,1000.0,750000,0.9510999917984009,30.90920066833496,1.0,-1.1002000570297241,0.00139999995008111,0.5133000016212463,-2.6110000610351562,0.5081
75,506.6773,408.7218,290.6846,-433.044,270.479,1000.0,760000,0.9197999835014343,15.342499732971191,1.0,-1.7473000288009644,0.001500000013038516,0.5084999799728394,-2.6668999195098877,0.4721
76,541.0244,450.5069,309.5284,-690.7149,359.8011,1000.0,770000,0.9437000155448914,21.804100036621094,1.0,-1.933899998664856,0.001500000013038516,0.5030999779701233,-2.7309000492095947,0.4816
